APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map
4431033032,01/30/2019,Single Family,16630 W CUMBRE VERDE CT,LOS ANGELES,CA,90272,11,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.5505,34.07215,POINT (-118.5505 34.07215)
5074009008,11/08/2019,Multi-Family,1563 S HARVARD BLVD,LOS ANGELES,CA,90006,10,"Trinity Financial Services, LLC",Don Madden III,949-313-6161,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.30432,34.04402,POINT (-118.30432 34.04402)
7351013015,04/26/2019,Multi-Family,1502 W 206TH ST,TORRANCE,CA,90501,15,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.30423,33.84372,POINT (-118.30423 33.84372)
2647013025,11/13/2019,Single Family,14650 W LASSEN ST,LOS ANGELES,CA,91345,6,Selene Finance,Amy West,713-587-9723,M&M Mortgage Co,Andrew Nikeli,2031  E Cerritos AVE  Anaheim CA 92806,714-408-2916,-118.45093,34.25012,POINT (-118.45093 34.25012)
2607007002,01/11/2019,Single Family,11532 N CURRY AVE,LOS ANGELES,CA,91344,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.50905,34.2804,POINT (-118.50905000000002 34.2804)
2532010115,01/11/2019,Single Family,12402 W SONOMA DR,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Law Offices of Les Zieve,Reyna Ailima,18377   BEACH BLVD 210 HUNTINGTON BEACH CA 92648,714-848-7920,-118.40314,34.2786,POINT (-118.40314 34.2786)
7469022020,08/14/2019,Single Family,3636 S ALMA ST,LOS ANGELES,CA,90731,15,PHH Mortgage Corporation,Judy Credit,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.30177,33.71371,POINT (-118.30176999999999 33.71371)
4330018014,10/28/2019,Single Family,1245 S CAMDEN DR,LOS ANGELES,CA,90035,5,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.40038,34.05549,POINT (-118.40037999999998 34.05549)
6065003019,01/03/2019,Single Family,10510 S MARY AVE,LOS ANGELES,CA,90002,15,BSI Financial Services,BSI Financial Services,800-227-7861,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.24948,33.94057,POINT (-118.24948 33.94057)
5017014007,01/01/2019,Single Family,1231 W 47TH ST,LOS ANGELES,CA,90037,9,"Deutsche Bank, c/o Select Portfolio Servicing",Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2971,34.00075,POINT (-118.2971 34.00075)
4007007024,01/30/2019,Single Family,6027 S 6TH AVE,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.32365,33.98468,POINT (-118.32365 33.98468)
6063018020,07/26/2019,Single Family,231 E 105TH ST,LOS ANGELES,CA,90003,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27067,33.94113,POINT (-118.27067 33.94113)
2511007013,07/07/2019,Single Family,13308 W RAVEN ST,LOS ANGELES,CA,91342,7,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.42277,34.32105,POINT (-118.42277 34.32105)
2664019013,09/10/2019,Single Family,11121 N SHARP AVE,LOS ANGELES,CA,91345,7,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.45372,34.27264,POINT (-118.45372000000002 34.27264)
4382008006,01/30/2019,Single Family,2534 N BENEDICT CANYON DR,LOS ANGELES,CA,90210,5,"Maxvi 1, LLC, C/O Allrise Financial Goup",Wendy Thompson,628-400-6202,LEGACY GROUP,TERRY SHAUER,811   RIVIERA AVE  BANNING CA 92220,951-306-5435,-118.43533,34.11768,POINT (-118.43533 34.11768)
7442018003,01/28/2019,Single Family,811 W BEJAY PL,LOS ANGELES,CA,90731,15,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.29608,33.76094,POINT (-118.29608000000002 33.76094)
5504028163,01/30/2019,Single Family,4070 W 6TH ST,LOS ANGELES,CA,90005,10,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.31265,34.06271,POINT (-118.31265000000002 34.06271)
2420033008,01/15/2019,Single Family,4545 N AUCKLAND AVE,LOS ANGELES,CA,91602,4,NPI Debt Fund I LP,Daniel Bien,949-386-7536,"NPI Debt Fund I, LP",Daniel Bien,567   San Nicolas DR  Newport Beach CA 92660,949-386-7536,-118.36037,34.15359,POINT (-118.36037 34.15359)
2672005043,01/08/2019,Single Family,15934 W SUNBURST ST,LOS ANGELES,CA,91343,12,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.47963,34.23452,POINT (-118.47963 34.23452)
5178021009,11/08/2019,Single Family,438 N SLOAT ST,LOS ANGELES,CA,90063,14,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.19784,34.04375,POINT (-118.19784000000001 34.04375)
5431036021,08/16/2019,Single Family,2956 W SWAN PL,LOS ANGELES,CA,90026,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.26822,34.09108,POINT (-118.26822000000001 34.09108)
2244011024,07/15/2019,Single Family,5857 N WILLIS AVE,VAN NUYS,CA,91411,4,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.45546,34.17736,POINT (-118.45546 34.17736)
5063007085,10/29/2019,Single Family,2329 S HAUSER AVE,LOS ANGELES,CA,90016,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.36175,34.03545,POINT (-118.36175000000001 34.03545)
2369035047,01/21/2019,Single Family,3920 N BLUE CANYON DR,LOS ANGELES,CA,91604,2,bayview,Willie Walton,714-848-7920,"Sables Servco, LLC",Jesse Talavera,30   Corporate Park  450 Irvine CA 92606,714-580-8567,-118.38496,34.13949,POINT (-118.38496 34.13949)
4318024015,01/31/2019,Single Family,2994 S HADDINGTON DR,LOS ANGELES,CA,90064,5,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.41165,34.03578,POINT (-118.41165 34.03578)
2122028015,11/05/2019,Single Family,6728 N LINDLEY AVE,LOS ANGELES,CA,91335,3,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.52713,34.19299,POINT (-118.52713 34.19299)
6084012010,01/03/2019,Single Family,726 E 116TH PL,LOS ANGELES,CA,90059,15,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.26122,33.92813,POINT (-118.26121999999998 33.92813)
2820002020,07/25/2019,Single Family,18831 W KILFINAN ST,LOS ANGELES,CA,91326,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.5441,34.29792,POINT (-118.54410000000001 34.29792)
2610020028,11/07/2019,Single Family,16428 W GUNTHER ST,LOS ANGELES,CA,91344,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.49025,34.28283,POINT (-118.49025 34.28283)
2729002017,01/09/2019,Single Family,10171 N DONNA AVE,LOS ANGELES,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.54836,34.25587,POINT (-118.54836 34.25587000000001)
6035003026,08/15/2019,Single Family,2015 W 80TH ST,LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.31391,33.9665,POINT (-118.31391 33.9665)
5109005029,01/09/2019,Multi-Family,5106 S WOODLAWN AVE,LOS ANGELES,CA,90011,9,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2727,33.99629,POINT (-118.27270000000001 33.99629)
2321025023,01/11/2019,Single Family,6838 N LAUREL CANYON BLVD,LOS ANGELES,CA,91605,2,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.3963,34.19512,POINT (-118.3963 34.19512)
7410020034,03/20/2019,Multi-Family,1659 W 253RD ST,HARBOR CITY,CA,90710,15,Barrett Dafflin Frappier Treder & Weiss,Jorge Jimenez,972-661-7801,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.30639,33.79486,POINT (-118.30639 33.79486)
5020032017,11/04/2019,Multi-Family,924 3/4 W 41ST ST,LOS ANGELES,CA,90037,9,"Evergreen Advantage, LLC",Steve Adler,818-426-3900,Evergreen Mgmt Co,Steve Adler,1424   4th ST 777 santa monica CA 90401,310-587-3500,-118.29083,34.00901,POINT (-118.29083 34.00901)
2512020059,01/04/2019,Single Family,13221 W BOMBAY ST,LOS ANGELES,CA,91342,7,"CALIBER HOME LOANS, INC.",CHRISTINE CAYANAN,214-874-4174,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.4208,34.31386,POINT (-118.4208 34.31386)
2118006022,01/21/2019,Single Family,18715 W COVELLO ST,LOS ANGELES,CA,91335,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.54106,34.20757,POINT (-118.54106 34.20757)
2646012027,11/11/2019,Single Family,10176 N MOREHART AVE,LOS ANGELES,CA,91331,7,The Rama Fund LLC,Ted Boadi,818-914-3000,NULL,NULL,,NULL,-118.42988,34.2554,POINT (-118.42988 34.2554)
2146040091,12/12/2019,Single Family,5500 N OWENSMOUTH AVE,WOODLAND HILLS,CA,91367,3,MEHRDAD JAFARIAN C/O RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.60166,34.17182,POINT (-118.60166 34.17182)
2217011006,01/10/2019,Single Family,6824 1/2 N TYRONE AVE,VAN NUYS,CA,91405,6,"Caliber Home Loans, INC.",Wendy Chaney,214-874-4174,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-804-7437,-118.44423,34.19481,POINT (-118.44422999999999 34.19481)
2672026005,01/30/2019,Single Family,16103 W PARTHENIA ST,LOS ANGELES,CA,91343,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.48298,34.22853,POINT (-118.48298000000001 34.22853)
6020034002,01/30/2019,Single Family,452 W 77TH ST,LOS ANGELES,CA,90003,8,Rushmore Loan Management Services,Enrique Orozco,949-341-5675,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28233,33.96965,POINT (-118.28233 33.96965)
2343005014,10/28/2019,Multi-Family,5848 1/4 N WOODMAN AVE,VAN NUYS,CA,91401,2,Woodman Holdings LLC,Diane Stanfield,213-576-1039,NULL,NULL,,NULL,-118.43104,34.17692,POINT (-118.43104 34.17692)
2130022030,01/01/2019,Single Family,7113 N TUNNEY AVE,LOS ANGELES,CA,91335,3,US Bank C/O Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.55712,34.19962,POINT (-118.55711999999998 34.19962)
2784023014,07/01/2019,Single Family,18933 W BAHAMA ST,LOS ANGELES,CA,91324,12,Central Loan Administration & Reporting,Athena Santos,888-821-6452,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.54598,34.23338,POINT (-118.54598000000001 34.23338)
5589002011,03/22/2019,Single Family,2071 N LAUGHLIN PARK DR,LOS ANGELES,CA,90027,4,Mr. Cooper LLC,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,-118.30406,34.10831,POINT (-118.30406000000002 34.10831)
7416023008,08/14/2019,Single Family,914 N BAY VIEW AVE,LOS ANGELES,CA,90744,15,PHH Mortgage Corporation,Judy Credit,888-820-6474,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.26989,33.78151,POINT (-118.26988999999999 33.78151)
5202011014,05/21/2019,Single Family,2520 E LANCASTER AVE,LOS ANGELES,CA,90033,14,PennyMac Loan Services,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.19859,34.0585,POINT (-118.19859 34.0585)
2647013012,05/15/2019,Single Family,14650 W LASSEN ST,LOS ANGELES,CA,91345,6,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.45093,34.25012,POINT (-118.45093 34.25012)
5540004006,01/15/2019,Multi-Family,1236 N MARIPOSA AVE,LOS ANGELES,CA,90029,13,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.29931,34.09439,POINT (-118.29931000000002 34.09439)
5063008072,06/06/2019,Single Family,2322 S COCHRAN AVE,LOS ANGELES,CA,90016,10,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.35676,34.03637,POINT (-118.35676000000001 34.03637)
6042028028,04/26/2019,Single Family,940 E 89TH ST,LOS ANGELES,CA,90002,9,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.25715,33.95552,POINT (-118.25715 33.95552)
2532007084,11/06/2019,Single Family,12601 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,Strategic Emerging Economics,stewart oroz,818-885-8585,NULL,NULL,,NULL,-118.40765,34.27691,POINT (-118.40765 34.27691)
5469019004,01/08/2019,Single Family,5219 E MONTE VISTA ST,LOS ANGELES,CA,90042,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.20061,34.10886,POINT (-118.20061 34.10886)
2623003008,11/15/2019,Multi-Family,13172 W TERRA BELLA ST,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.41988,34.25701,POINT (-118.41987999999999 34.25701)
2536026001,01/30/2019,Single Family,12616 W TERRA BELLA ST,LOS ANGELES,CA,91331,7,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.40736,34.26574,POINT (-118.40736000000001 34.26574)
5110018024,01/14/2019,Single Family,136 W 48TH ST,LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.27531,33.99901,POINT (-118.27531 33.99901)
5473014005,07/19/2019,Single Family,4188 N YORK BLVD,LOS ANGELES,CA,90065,14,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.22688,34.12368,POINT (-118.22688000000001 34.12368)
2711013015,01/03/2019,Single Family,17548 W DONMETZ ST,LOS ANGELES,CA,91344,12,Fay Servicing,Eric Moore,877-338-3791,Bron Inc,Grace Wesson,41951   Remington  150 Temecula CA 92590,877-338-3791,-118.51702,34.27435,POINT (-118.51702 34.27435)
2023005003,12/31/2019,Single Family,22044 W VALERIO ST,LOS ANGELES,CA,91303,3,The Money Source Inc.,Default Money Source,877-272-2149,SO CAL INSPECTORS INC.,SUZANNE PHILLIPS,9525   STEWART AND GARY RD  DOWNEY CA 90241,760-591-9244,-118.60761,34.20451,POINT (-118.60761 34.20451)
5685026029,01/03/2019,Multi-Family,1835 N WOODROW AVE,LOS ANGELES,CA,90041,14,Celink,Daniel Stack,866-727-4303,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.21467,34.13038,POINT (-118.21467 34.13038)
5685025036,11/12/2019,Single Family,2125 W RIDGEVIEW AVE,LOS ANGELES,CA,90041,14,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.21339,34.13081,POINT (-118.21338999999999 34.13081)
5057021001,10/23/2019,Single Family,3001 S POTOMAC AVE,LOS ANGELES,CA,90016,10,Champion Mortgage,Tina Simmons,972-894-9993,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.34405,34.02739,POINT (-118.34405 34.02739)
2565019014,06/13/2019,Single Family,6940 W BECKETT ST,LOS ANGELES,CA,91042,7,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2827,34.25278,POINT (-118.2827 34.25278)
7462005022,01/03/2019,Single Family,652 W 18TH ST,SAN PEDRO,CA,90731,15,M&T Bank,Eric Moore,877-338-3791,MSI,Property Preservation,500   Grapeview HWY  Hurst TX 76054,800-346-2432,-118.29144,33.728,POINT (-118.29144 33.728)
2642009024,12/10/2019,Single Family,9353 N VARNA AVE,LOS ANGELES,CA,91331,6,NEW AMERICAN FUNDING,KARLA HOWES,949-445-8824,SO CAL INSPECTORS INC,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,949-445-8824,-118.43796,34.23996,POINT (-118.43796000000002 34.23996)
4110005032,02/05/2019,Single Family,7100 S ALVERSTONE AVE,LOS ANGELES,CA,90045,11,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.39685,33.97691,POINT (-118.39685 33.97691)
2407010013,12/19/2019,Single Family,10425 W LANARK ST,LOS ANGELES,CA,91352,2,BSI Financial Services,customer care,800-327-7861,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.35834,34.21741,POINT (-118.35834 34.21741)
2650026010,11/25/2019,Single Family,14684 W PLUMMER ST,LOS ANGELES,CA,91402,6,"Wells Fargo Bank, NA",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.45316,34.24254,POINT (-118.45315999999998 34.24254)
2530026003,07/31/2019,Single Family,11622 W GLAMIS ST,LOS ANGELES,CA,91342,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.38493,34.28035,POINT (-118.38493 34.280350000000006)
2162005011,10/23/2019,Single Family,5257 N NEWCASTLE AVE,ENCINO,CA,91316,5,Akselrod Family Trust,ALEX AKSELROD,818-578-6078,NULL,NULL,,NULL,-118.52448,34.16674,POINT (-118.52448000000001 34.16674)
2104010029,11/13/2019,Single Family,19141 W STAGG ST,LOS ANGELES,CA,91335,3,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.55068,34.21119,POINT (-118.55068 34.21119)
2763020018,01/14/2019,Single Family,9340 N CREBS AVE,LOS ANGELES,CA,91324,12,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.54407,34.24044,POINT (-118.54407000000002 34.24044)
2184011004,11/27/2019,Vacant Residential,4551 N LINDLEY AVE,LOS ANGELES,CA,91356,3,Lien Holder,Kenneth Rose,310-391-3627,NULL,NULL,,NULL,-118.52963,34.15303,POINT (-118.52963 34.15303)
6042022022,07/30/2019,Single Family,825 E 87TH ST,LOS ANGELES,CA,90002,9,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.2599,33.95937,POINT (-118.25990000000002 33.95937)
4001029016,01/31/2019,Single Family,6242 S MORLEY AVE,LOS ANGELES,CA,90056,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.36536,33.98274,POINT (-118.36536 33.98274)
2206034025,01/29/2019,Single Family,16010 W WYANDOTTE ST,VAN NUYS,CA,91406,6,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.48176,34.20288,POINT (-118.48176 34.20288)
4326003067,01/03/2019,Single Family,10550 W WILSHIRE BLVD 1-50,LOS ANGELES,CA,90024,5,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.43255,34.06277,POINT (-118.43255000000002 34.06277)
5071004026,01/17/2019,Single Family,1668 S WELLINGTON RD,LOS ANGELES,CA,90019,10,Celink,Cory Daggett,866-654-0020,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.33161,34.04343,POINT (-118.33161 34.04343)
6030002007,11/29/2019,Multi-Family,232 E 79TH ST,LOS ANGELES,CA,90003,9,"Cenlar FSB,",Tina Santos,866-563-1100,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.27063,33.96776,POINT (-118.27063 33.96776)
5035033022,08/28/2019,Single Family,1719 W 38TH ST,LOS ANGELES,CA,90062,8,BSI Financial Services,customer care,800-327-7861,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.31155,34.01746,POINT (-118.31155 34.01746)
