APN,Registered Date,Property Type,Property Location,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Contact Phone
2678019014,04/09/2014,Single Family,"16500 W DEVONSHIRE ST
Los Angeles, CA 91344
(34.25742311000005, -118.49157976899994)",91344,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041,800-468-1743
4325005014,01/15/2014,Single Family,"10809 W WELLWORTH AVE
Los Angeles, CA 90024
(34.057867488000056, -118.43952774199994)",90024,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7465010031,05/15/2014,Multi-Family,"2404 S CAROLINA ST
SAN PEDRO, CA 90731
(33.721691573000044, -118.29101935699998)",90731,15,DOWNEY SAVINGS & LOAN,MELANIE MANALANSAN,949-798-6053,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
2040003013,03/11/2014,Single Family,"5902 N FALLBROOK AVE
Los Angeles, CA 91367
(34.17755039100007, -118.62330632099997)",91367,3,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5002022001,01/02/2014,Multi-Family,"1056 W 55TH ST
Los Angeles, CA 90037
(33.992272693000075, -118.29350943799994)",90037,9,JP Morgan Chase,Amy Lott,888-310-1506,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5081001008,11/05/2014,Multi-Family,"1237 S BRONSON AVE
Los Angeles, CA 90019
(34.049242280000044, -118.32458001699996)",90019,10,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5183026004,10/17/2014,Single Family,"2219 E ROGERS AVE
Los Angeles, CA 90023
(34.03595684900006, -118.21738970199999)",90023,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2245007012,11/26/2014,Single Family,"14309 W KILLION ST
Los Angeles, CA 91401
(34.17078764900003, -118.44477984299999)",91401,4,Residential Credit Solutions,Annette Hamilton,817-321-6015,Coldwell Banker,Philip Boroda,15490   VENTURA BLVD 100 SHERMAN OAKS CA 91403,310-968-3844
5005026017,01/30/2014,Multi-Family,"1875 W 54TH ST
Los Angeles, CA 90062
(33.99326866100006, -118.31075314499998)",90062,8,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5069034021,01/30/2014,Single Family,"1517 S DUNSMUIR AVE
Los Angeles, CA 90019
(34.04575239700006, -118.35480967899997)",90019,10,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2261025041,06/27/2014,Single Family,"5141 N GAVIOTA AVE
Los Angeles, CA 91436
(34.16331049200005, -118.48147310499996)",91436,5,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
4012010015,10/13/2014,Single Family,"7820 S CRENSHAW BLVD
Los Angeles, CA 90043
(33.96840087100003, -118.33082608499996)",90043,8,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,WOLVERINE REAL ESTATE SERVICES,JUANITA KENNEY,26711   WOODWARD  305 HUNTINGTON WOODS MI 48070,248-586-9779
6121003032,11/25/2014,Single Family,"510 W 169TH ST
Los Angeles, CA 90248
(33.87766192400005, -118.28312225699995)",90248,15,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6075031025,02/09/2014,Non-Residential,"11014 S FIGUEROA ST
Los Angeles, CA 90061
(33.935442256000044, -118.28257359899999)",90061,8,Bank of America,RYAN JONES,214-209-6930,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378
2566004034,05/06/2014,Single Family,"7155 W HILLROSE ST
Los Angeles, CA 91042
(34.26281809300008, -118.28749913699994)",91042,7,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Field Asset Services c/o N&C Services Inc.-South,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,760-736-0067
2637006023,06/09/2014,Single Family,"13661 W OTTOMAN ST
Los Angeles, CA 91331
(34.227213737000056, -118.43021615299995)",91331,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2120007002,11/19/2014,Single Family,"17839 W HATTON ST
Los Angeles, CA 91335
(34.20997790600006, -118.52203918599997)",91335,12,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
2327006103,10/03/2014,Single Family,"6950 FULTON AVE North
Hollywood, CA 91605
(34.19724058300005, -118.42247627599994)",91605,2,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Property Registration,800-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5015026020,04/09/2014,Multi-Family,"4512 1 2 S ARLINGTON AVE
Los Angeles, CA 90043
(33.986730529000056, -118.33290641499997)",90043,8,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
5047007029,04/08/2014,Single Family,"5172 W SUNLIGHT PL
Los Angeles, CA 90016
(34.02245325900003, -118.35831952899997)",90016,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o N&C Services Inc.-South,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,760-736-0067
5551017127,12/22/2014,Single Family,"1550 LAUREL AVE
LOS ANGELES, CA 90046
(34.099250537000046, -118.36427682599998)",90046,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
7423007026,11/17/2014,Single Family,"121 E DENNI ST
Los Angeles, CA 90744
(33.784848139000076, -118.26187123699998)",90744,15,"BAYVIEW LOAN SERVICING, LLC",JASON WHIPPLE,954-590-7676,M & M MORTGAGE SERVICES,JAY CASTILLA,27226   Via Industria   Temecula CA 92590,786-871-0832
5524035009,01/31/2014,Single Family,"6215 W BEVERLY BLVD
Los Angeles, CA 90004
(34.07627009700008, -118.30406744499999)",90004,4,Union Bank,SEE TDUS,310-777-6241,COLDWELL BANKER,JOYCE ESSEX,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375
7460028001,10/02/2014,Single Family,"1193 W 20TH ST
SAN PEDRO, CA 90731
(33.72609329000005, -118.30321971699999)",90731,15,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
4377020018,01/14/2014,Single Family,"1301 N LINDA FLORA DR
Los Angeles, CA 90049
(34.09347299600006, -118.46582281299999)",90049,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6057020009,01/30/2014,Single Family,"2078 W 99TH ST
Los Angeles, CA 90047
(33.946837069000026, -118.31602617699997)",90047,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2768017012,06/09/2014,Single Family,"17330 W RAYEN ST
Los Angeles, CA 91325
(34.23215356900005, -118.51226898899995)",91325,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2265008026,12/23/2014,Single Family,"4728 N VESPER AVE
Los Angeles, CA 91403
(34.15694528800003, -118.45086734799997)",91403,4,PHH MORTGAGE CORPORATION,MICHELE STEWARDS,800-257-0460,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5206022011,03/21/2014,Multi-Family,"550 E AVENUE
Los Angeles, CA 90031
(34.077523764000034, -118.21310592399999)",90031,1,Ocwen Loan Servicing,Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2820007017,10/27/2014,Single Family,"12171 N KIRKCOLM LANE
Los Angeles, CA 91326
(34.29401036200005, -118.54576005999996)",91326,12,"U.S. Bank NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
2503022014,05/12/2014,Single Family,"14000 W TYLER ST
Los Angeles, CA 91342
(34.32340852800007, -118.43842961799999)",91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6022012003,09/19/2014,Single Family,"7515 S SAN PEDRO ST
Los Angeles, CA 90003
(33.971660635000035, -118.26959252899996)",90003,9,"Soaring Mountain, LLC",Patrick Roe,310-593-9933,RC Servicing Corp,Patrick Roe,2601   Pacific Coast HWY 302 Hermosa Beach CA 90254,310-593-9933
5016022017,11/26/2014,Single Family,"1507 W 49TH ST
Los Angeles, CA 90062
(33.99915757700006, -118.30374976699994)",90062,8,Bank of America  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
6050031011,02/28/2014,Single Family,"854 E 101ST ST
Los Angeles, CA 90002
(33.94468345400003, -118.25888913099999)",90002,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5467024006,01/21/2014,Single Family,"4818 E MALTA ST
Los Angeles, CA 90042
(34.106547456000044, -118.20676115399999)",90042,14,ONE WEST BANK,LEAH COLLINS,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
2332014015,09/15/2014,Single Family,"6301 N BABCOCK AVE
Los Angeles, CA 91606
(34.184960715000045, -118.40636276699996)",91606,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801
5117009013,01/10/2014,Multi-Family,"1620 1 2 E 33RD ST
Los Angeles, CA 90011
(34.007903741000064, -118.259036977)",90011,9,Nationstar Mortgage LLC,Dianna Perez,469-549-2432,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2697024017,06/09/2014,Single Family,"17127 W SAN FERNANDO MISSION BLVD
Los Angeles, CA 91344
(34.27206745900003, -118.50618954999999)",91344,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2107006022,07/09/2014,Single Family,"20329 W CANTARA ST
Los Angeles, CA 91306
(34.21918809400006, -118.57654902999997)",91306,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5481002005,03/26/2014,Multi-Family,"6119 E TIPTON WAY
Los Angeles, CA 90042
(34.130186999000045, -118.18757671399999)",90042,14,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5061019014,03/11/2014,Single Family,"2309 S HARCOURT AVE
Los Angeles, CA 90016
(34.03519864800006, -118.34475486799994)",90016,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
6061002019,04/02/2014,Single Family,"800 W 104TH ST
Los Angeles, CA 90044
(33.94228325100005, -118.28952945699996)",90044,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2105017006,04/09/2014,Single Family,"8165 N TUNNEY AVE
Los Angeles, CA 91335
(34.218436807000046, -118.55647512799999)",91335,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041,800-468-1743
2621026022,12/05/2014,Single Family,"9618 N LEV AVE
Los Angeles, CA 91331
(34.24457171000006, -118.42726861599999)",91331,6,Wells Fargo Bank C/O Select Portfolio Servicing,n/a n/a,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
4324021072,02/03/2014,Single Family,"1506 S BENTLEY AVE
Los Angeles, CA 90025
(34.050460620000024, -118.44542627299995)",90025,5,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2728020007,04/10/2014,Single Family,"18832 W PINEHAVEN WAY
Los Angeles, CA 91326
(34.257773403000044, -118.544009744)",91326,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Field Asset Services c/o EZ Maintenance,Leo Aceves,2551   Hyler AVE  Los Angeles CA 90041,800-468-1743
2319015003,12/03/2014,Single Family,"11166 W WELBY WAY
Los Angeles, CA 91606
(34.192846932000066, -118.37428324099994)",91606,2,DFI Properties LLC,Tiffani Vargas,916-782-8995,DeMiranda,Mike Tramontin,1251  W REDONDO BEACH BLVD  GARDENA CA 90247,310-532-6369
6066015078,11/25/2014,Single Family,"10317 S GORMAN AVE
Los Angeles, CA 90002
(33.942511403000026, -118.23070201399997)",90002,15,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6050030008,03/06/2014,Single Family,"838 E 102ND ST
Los Angeles, CA 90002
(33.94400360800006, -118.25940996299994)",90002,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2565005039,12/26/2014,Single Family,"10325 N SILVERTON AVE
Los Angeles, CA 91042
(34.256712152000034, -118.28404229099999)",91042,7,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6020007018,12/03/2014,Single Family,"7523 S HOOVER ST
Los Angeles, CA 90044
(33.97100041900006, -118.28715229999995)",90044,8,"BDM Mortgage Services, Inc.",Daniel Aranda,818-708-8889,NULL,NULL,,NULL
6036013037,08/15/2014,Single Family,"9157 S GRAMERCY PL
Los Angeles, CA 90047
(33.95291074700003, -118.31342202099995)",90047,8,Ocwen Financial,John Roberts,770-612-7007,Pacific Preservation Services c/o Altisource,John Roberts,50  W Hillcrest DR  Thousand Oaks CA 91360,770-612-7007
7559031012,06/03/2014,Single Family,"668 S RAPALLO AVE
SAN PEDRO, CA 90732
(33.73677494200007, -118.31714734799999)",90732,15,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
6004007010,01/27/2014,Multi-Family,"902 W 59TH DR
Los Angeles, CA 90044
(33.986832771000024, -118.28940961999996)",90044,9,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759
6038015034,01/30/2014,Multi-Family,"8926 1 2 S ORCHARD AVE
Los Angeles, CA 90044
(33.953860562000045, -118.29194604899999)",90044,8,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5476004028,02/03/2014,Single Family,"4614 N TOWNSEND AVE
Los Angeles, CA 90042
(34.12845154000007, -118.20333976299997)",90042,14,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2601073007,06/27/2014,Single Family,"12150 N DELANTE WAY
Los Angeles, CA 91344
(34.29458304600007, -118.52777985399996)",91344,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5457016003,01/31/2014,Single Family,"2662 W MOSS AVE
Los Angeles, CA 90065
(34.11076183200004, -118.23762376999997)",90065,1,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2345022015,09/02/2014,Single Family,"13250 W CHANDLER BLVD
Los Angeles, CA 91401
(34.16834365900007, -118.42229882499998)",91401,4,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
4007018007,05/12/2014,Single Family,"6424 S 8TH AVE
Los Angeles, CA 90043
(33.98101950900008, -118.32646585099997)",90043,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6032002006,03/31/2014,Multi-Family,"831 B W 80TH ST
Los Angeles, CA 90044
(33.96672589100007, -118.28817440699999)",90044,8,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6069021019,10/02/2014,Single Family,"1626 E 112TH ST
Los Angeles, CA 90059
(33.93299355500005, -118.24531986099998)",90059,15,JP Morgan Chase NA,Amy Lott,888-310-1506,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2555028009,12/20/2014,Single Family,"8409 W OSWEGO ST
Los Angeles, CA 91040
(34.26239751000003, -118.31623473999997)",91040,7,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
6050005009,10/29/2014,Single Family,"9301 S CLOVIS AVE
Los Angeles, CA 90002
(33.95189097700006, -118.25653271499999)",90002,9,M&T BANK,JOSHUA MCNULTY,716-630-4883,"MSI ILT'L.-KIMBERLEY HOWARD 500 GRAPEVINE HWY., SUITE 400, HURST, TX. 76054",BRIAN BLYNN,7060   KAREN LANE  RIVERSIDE CA 92509,877-861-9353
6046003030,12/04/2014,Single Family,"9225 S HICKORY ST
Los Angeles, CA 90002
(33.95250168700005, -118.23517286699996)",90002,15,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,281-404-7816
5015003020,03/26/2014,Single Family,"1817 W 47TH ST
Los Angeles, CA 90062
(34.001008142000046, -118.31201969399996)",90062,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/2225,MCS Trashout,30262   Crown Valley PKWY B-228 Laguna Nigel CA 92677,866-563-1100
4106009018,01/02/2014,Single Family,"7604 S TRUXTON AVE
Los Angeles, CA 90045
(33.97138528100004, -118.39023773499997)",90045,11,Caliber Home Loans,Arthur Ferrari,866-248-2679,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899
6014025010,08/21/2014,Single Family,"1322 W 69TH ST
Los Angeles, CA 90044
(33.97697269500003, -118.29888944199996)",90044,8,Bank of America,Gerry Checky,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2531026076,08/14/2014,Single Family,"11707 N VANPORT AVE
Los Angeles, CA 91342
(34.282639645000074, -118.39508999399999)",91342,7,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
5063018007,02/13/2014,Multi-Family,"2030 1 2 S RIDGELEY DR
Los Angeles, CA 90016
(34.028881427000044, -118.35308896599997)",90016,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,Martinez Building and Development,Boler Markeese,7522   Finevale DR  DOWNEY CA 90240,623-444-0552
4317001034,11/11/2014,Multi-Family,"1857 S BEVERLY GLEN BLVD
Los Angeles, CA 90025
(34.05580267300007, -118.42330008599998)",90025,5,"Bank of New York Mellon, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5006016012,05/06/2014,Multi-Family,"5753 1 2 S 8TH AVE
Los Angeles, CA 90043
(33.986730529000056, -118.33290641499997)",90043,8,US Bank Home Mortgages,Patrick Bradfield,651-312-2411,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780,626-453-0397
