APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,lon,lat,Property on map
5579019013,02/02/2022,Multi-Family,3318 N BARHAM BLVD,LOS ANGELES,CA,90068,4,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.34472,34.13125,POINT (-118.34472 34.13125)
6048017025,06/16/2022,Single Family,9701 S DEFIANCE AVE,LOS ANGELES,CA,90002,15,MIDFIRST BANK,ERIK KENNER,405-426-1280,"New Beginning Properties, Inc.",Jose Chavez,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.24538,33.94797,POINT (-118.24538 33.94797)
5072025018,05/26/2022,Single Family,1415 S 4TH AVE,LOS ANGELES,CA,90019,10,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.32153,34.04568,POINT (-118.32153 34.04568)
5511042005,08/30/2022,Single Family,6517 W COLGATE AVE,LOS ANGELES,CA,90048,5,LoanCare,ERIC MOORE,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.36805,34.06991,POINT (-118.36805 34.06991)
2429026021,01/21/2022,Single Family,6834 W CAHUENGA PARK TR,LOS ANGELES,CA,90068,4,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.34457,34.12367,POINT (-118.34457 34.12367)
5185018030,04/04/2022,Multi-Family,2812 E LANFRANCO ST,LOS ANGELES,CA,90033,14,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.20717,34.03565,POINT (-118.20717 34.03565)
6002016008,01/05/2022,Single Family,1720 W 60TH ST,LOS ANGELES,CA,90047,8,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.30754,33.98578,POINT (-118.30754 33.98578)
2103019017,01/07/2022,Single Family,7806 N RHEA AVE,LOS ANGELES,CA,91335,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.54136,34.21228,POINT (-118.54136 34.21228)
6035021022,01/31/2022,Single Family,2129 W 84TH PL,LOS ANGELES,CA,90047,8,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.31659,33.96191,POINT (-118.31659 33.96191)
5029029015,09/27/2022,Single Family,5108 W VERONICA ST,LOS ANGELES,CA,90008,10,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.35609,34.01276,POINT (-118.35609 34.01276)
5443020011,07/14/2022,Multi-Family,2201 N AVON ST,LOS ANGELES,CA,90026,13,Easy Financial LLC,Benjamin Donel,310-864-7600,Easy Financial LLC,Benjamin Donel,6125   Washington BLVD 300 Culver city CA 90232,310-864-7600,-118.2464,34.09037,POINT (-118.2464 34.09037)
4431039010,08/19/2022,Vacant Residential,16699 W VIA LA COSTA,LOS ANGELES,CA,90272,11,Lenders TD Service,Jeff Prather,949-855-1945,NULL,NULL,,NULL,-118.54631,34.07583,POINT (-118.54631 34.07583)
5072001022,01/26/2022,Single Family,1836 S CRENSHAW BLVD,LOS ANGELES,CA,90019,10,"Residential First Capital, servicer for private Beneficiaries",Richard Bustamante,949-783-7920,Associated Agents Realty,Silvio Pacheco,5264  W Olympic BLVD  Los Angeles CA 90036,323-445-4452,-118.33033,34.04081,POINT (-118.33033 34.04081)
6088008031,01/04/2022,Single Family,728 W 115TH ST,LOS ANGELES,CA,90044,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.28799,33.92964,POINT (-118.28799 33.92964)
4286011002,08/16/2022,Multi-Family,340 E BROOKS AVE,VENICE,CA,90291,11,Selene Finance LP,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.47201,33.99357,POINT (-118.47201 33.99357)
2028012015,01/20/2022,Single Family,23601 W VANOWEN ST,LOS ANGELES,CA,91307,12,Gregory Funding,MARCUS BROWN,866-712-5698,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.64051,34.19337,POINT (-118.64051 34.19337)
4405028009,05/10/2022,Single Family,139 S ANITA AVE,LOS ANGELES,CA,90049,11,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.48331,34.05611,POINT (-118.48331 34.05611)
5563014024,09/06/2022,Single Family,8591 W LOOKOUT MOUNTAIN AVE,HOLLYWOOD,CA,90046,4,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.38077,34.11208,POINT (-118.38077 34.11208)
2627028049,01/07/2022,Single Family,13254 W REEDLEY ST,LOS ANGELES,CA,91402,6,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.42179,34.22657,POINT (-118.42179 34.22657)
2153034059,02/07/2022,Single Family,19323 W LAVY CT,LOS ANGELES,CA,91356,3,damoder reddy,damoder reddy,310-541-8198,NULL,NULL,,NULL,-118.55441,34.17663,POINT (-118.55441 34.17663)
2246024026,01/04/2022,Multi-Family,5727 N WOODMAN AVE,LOS ANGELES,CA,91401,2,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.43144,34.17468,POINT (-118.43144 34.17468)
5060016015,01/03/2022,Multi-Family,2214 S 9TH AVE,LOS ANGELES,CA,90018,10,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.32706,34.03655,POINT (-118.32706 34.03655)
2026013005,09/28/2022,Single Family,23109 W SCHOOLCRAFT ST,LOS ANGELES,CA,91307,12,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.63043,34.19698,POINT (-118.63043 34.19698)
5015015030,09/20/2022,Single Family,4527 S GRAMERCY PL,LOS ANGELES,CA,90062,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.31397,34.00197,POINT (-118.31397 34.00197)
6006026009,01/03/2022,Single Family,424 E 60TH ST,LOS ANGELES,CA,90003,9,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.26657,33.98507,POINT (-118.26657 33.98507)
2779008032,09/28/2022,Single Family,21205 W ROSCOE BLVD,LOS ANGELES,CA,93063,3,"NDF1, LLC",Lauren Wilcox,877-300-5714,NULL,NULL,,NULL,-118.59432,34.22001,POINT (-118.59432 34.22001)
5114001003,08/09/2022,Multi-Family,3700 1/2 S GRIFFITH AVE,LOS ANGELES,CA,90011,9,Cardinal Finacial Company,Property Preservation,847-550-7410,EDWARD ZUBIA  no unit number,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.26216,34.0127,POINT (-118.26216 34.0127)
2010021013,06/14/2022,Single Family,8944 N NEVADA AVE,LOS ANGELES,CA,93063,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.60738,34.23317,POINT (-118.60738 34.23317)
5571011004,09/06/2022,Single Family,2652 N LISCO PL,LOS ANGELES,CA,90046,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.35409,34.11912,POINT (-118.35409 34.11912)
6067027049,01/05/2022,Non-Residential,2275  E SANTA ANA BLVD S,LOS ANGELES,CA,90059,15,GUILD MORTGAGE,PATTIE MOORE,858-492-5886,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.232445,33.934793,POINT (-118.232445 33.934793)
2648017013,01/04/2022,Single Family,14637 W KINGSBURY ST,LOS ANGELES,CA,91345,7,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.45088,34.26364,POINT (-118.45088 34.26364)
6002020008,01/03/2022,Single Family,1436 W 60TH PL,LOS ANGELES,CA,90047,8,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.30152,33.98492,POINT (-118.30152 33.98492)
5014022021,01/04/2022,Single Family,4610 S 5TH AVE,LOS ANGELES,CA,90043,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.32234,34.00141,POINT (-118.32234 34.00141)
6016007026,08/12/2022,Single Family,2037 W 65TH ST,LOS ANGELES,CA,90047,8,NATIONS DIRECT MORTGAGE,Property Preservation,800-669-0340,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31463,33.98072,POINT (-118.31463 33.98072)
5546009059,05/16/2022,Single Family,1645 N VINE ST 1-96,HOLLYWOOD,CA,90028,13,Selene Finance LP - Eric Moore,Eric Moore,877-338-3791,ServiceLink,Client Services,10632   Westmoor DR 100 Westminster CO 80021,877-847-8612,-118.32703,34.10121,POINT (-118.32703 34.10121)
2169024011,01/03/2022,Vacant Residential,5099 N LLANO DR,LOS ANGELES,CA,91364,3,"USTDS, Inc. and Danmor Investments, Inc. PSP",Elizabeth Dabby,858-882-7400,"USTDS, Inc.",Fred Dabby,1720   Calle Boca Del Canon   Santa Barbara CA 93101,949-698-2605,-118.60954,34.16146,POINT (-118.60954 34.16146)
5462024021,01/07/2022,Multi-Family,2445 1/2 N HAVERHILL DR,LOS ANGELES,CA,90065,1,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.22382,34.11403,POINT (-118.22382 34.11403)
5060012009,05/25/2022,Single Family,2323 S 12TH AVE,LOS ANGELES,CA,90018,10,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,EDWARD ZUBIA  no unit number,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.33096,34.03576,POINT (-118.33096 34.03576)
4416013020,02/07/2022,Single Family,17816 W PORTO MARINA WAY,LOS ANGELES,CA,90272,11,Overland Direct Inc,Michael Cartwright,619-250-2013,NULL,NULL,,NULL,-118.56336,34.04163,POINT (-118.56336 34.04163)
2624005010,06/23/2022,Single Family,12743 W WINGO ST,LOS ANGELES,CA,91331,7,Fay Servicing LLC,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.41089,34.25202,POINT (-118.41089 34.25202)
6074023028,01/06/2022,Multi-Family,11222 S BROADWAY BLVD,LOS ANGELES,CA,90061,8,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.27829,33.93233,POINT (-118.27829 33.93233)
2366026027,03/22/2022,Single Family,4189 N VINELAND AVE,LOS ANGELES,CA,91604,2,Fay Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,800-852-8306,-118.37055,34.14472,POINT (-118.37055 34.14472)
6035007004,08/03/2022,Single Family,1946 W 80TH ST,LOS ANGELES,CA,90047,8,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.3128,33.96628,POINT (-118.3128 33.96628)
2331013016,08/03/2022,Single Family,6144 N VAN NOORD AVE,LOS ANGELES,CA,91401,2,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.41548,34.18246,POINT (-118.41548 34.18246)
2403023003,03/21/2022,Single Family,9921 W EDMORE PL,LOS ANGELES,CA,91352,2,Mr Cooper,Paula Acosta,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.34692,34.21837,POINT (-118.34692 34.21837)
5561008037,01/06/2022,Single Family,2287 N SUNSET PLAZA DR,HOLLYWOOD,CA,90069,4,Lapaz investment group llc,robert saurman,714-713-1008,NULL,NULL,,NULL,-118.38695,34.10512,POINT (-118.38695 34.10512)
2148011018,01/04/2022,Single Family,20629 W ARCHWOOD ST,LOS ANGELES,CA,91306,3,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.5831,34.19187,POINT (-118.5831 34.19187)
5477015026,04/14/2022,Single Family,1044 N DEXTER ST,LOS ANGELES,CA,90042,1,Creative Investment,Patty Reyes,818-841-2400,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.20776,34.11825,POINT (-118.20776 34.11825)
4431018001,09/29/2022,Single Family,17536 W CAMINO DE YATASTO,LOS ANGELES,CA,90272,11,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.57194,34.07707,POINT (-118.57194 34.07707)
5420021019,06/13/2022,Multi-Family,2011 1/4 N ECHO PARK AVE,LOS ANGELES,CA,90026,13,"IWP Capital, LLC",Mario Garcia,619-734-8348,NULL,NULL,,NULL,-118.25022,34.08823,POINT (-118.25022 34.08823)
5435009037,01/06/2022,Single Family,3903 W BOYCE AVE,LOS ANGELES,CA,90039,13,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.26308,34.12374,POINT (-118.26308 34.12374)
6042011026,01/10/2022,Single Family,739 E 91ST ST,LOS ANGELES,CA,90002,9,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26165,33.95394,POINT (-118.26165 33.95394)
2414017033,06/21/2022,Single Family,6217 N WILLOW CREST AVE,LOS ANGELES,CA,91606,2,PHH Mortgage Corporation,Judy Credit,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHOCUCAMONGA CA 91730,949-381-3495,-118.3628,34.18358,POINT (-118.3628 34.18358)
5513014024,06/23/2022,Single Family,143 S HIGHLAND AVE,LOS ANGELES,CA,90036,5,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.33875,34.07229,POINT (-118.33875 34.07229)
2666021018,09/08/2022,Single Family,11144 N COLLETT AVE,LOS ANGELES,CA,91344,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.48347,34.27325,POINT (-118.48347 34.27325)
2616003006,01/04/2022,Single Family,14058 W FOX ST,LOS ANGELES,CA,91340,7,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.43992,34.27594,POINT (-118.43992 34.27594)
6063029010,01/10/2022,Multi-Family,438 E 107TH ST,LOS ANGELES,CA,90003,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.26604,33.9392,POINT (-118.26604 33.9392)
2628010021,04/11/2022,Single Family,12942 W WENTWORTH ST,LOS ANGELES,CA,91331,6,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.41447,34.23456,POINT (-118.41447 34.23456)
2528033006,01/28/2022,Single Family,10521 W VAIL DR,LOS ANGELES,CA,91040,7,JPMORGAN CHASE BANK N.A.,OPERATIONS SPECIALIST,888-310-1506,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.35894,34.26418,POINT (-118.35894 34.26418)
2555021005,09/06/2022,Single Family,8219 W GRENOBLE ST,LOS ANGELES,CA,91040,7,Real Time Resolutions,DAVID ROSAS,888-895-0221,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.31204,34.26052,POINT (-118.31204 34.26052)
2375015054,01/21/2022,Single Family,4242 N BEEMAN AVE,LOS ANGELES,CA,91604,4,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.40717,34.14806,POINT (-118.40717 34.14806)
2128002172,08/18/2022,Single Family,6501  VANALDEN AVE,LOS ANGELES,CA,91335,3,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.54926,34.18884,POINT (-118.54926 34.18884)
2231010021,01/21/2022,Single Family,16667 W VICTORY BLVD,LOS ANGELES,CA,91406,6,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.49691,34.18683,POINT (-118.49691 34.18683)
5070010013,01/05/2022,Multi-Family,1264 S COCHRAN AVE,LOS ANGELES,CA,90019,10,Rediger Investment Mortgage Fund,Daren Rediger,818-842-2312,ZVN Properties Inc,Arek Helcberger,957  E Cherry ST  Canal Fulton OH 44614,330-854-5890,-118.35102,34.05205,POINT (-118.35102 34.05205)
5174021006,01/27/2022,Single Family,1430 E PENNSYLVANIA AVE,LOS ANGELES,CA,90033,14,United Capital Group,Karen Le,909-538-6289,United Capital Group,Karen Le,8051   Lomas CT  Fontana CA 92336,909-538-6289,-118.22086,34.05021,POINT (-118.22086 34.05021)
5453005005,07/28/2022,Single Family,2677 E THORPE AVE,LOS ANGELES,CA,90065,1,PHH Mortgage,Shelly Martinez,346-471-3551,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.22554,34.09236,POINT (-118.22554 34.09236)
6018032030,02/04/2022,Single Family,1733 W 79TH ST,LOS ANGELES,CA,90047,8,PHH Mortgage,Shelly Martinez,346-471-3551,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.30809,33.96743,POINT (-118.30809 33.96743)
5106022004,01/05/2022,Multi-Family,1608 1/2 E 49TH ST,LOS ANGELES,CA,90011,9,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.24528,33.99828,POINT (-118.24528 33.99828)
5040004016,01/10/2022,Single Family,1348 W 35TH ST,LOS ANGELES,CA,90007,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.29895,34.02449,POINT (-118.29895 34.02449)
5221029014,05/19/2022,Single Family,5115 E CAVANAGH ROAD,LOS ANGELES,CA,90032,14,REAL VALUE PROPERTIES LLC,Brandon Taitz,310-270-6600,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759,-118.17266,34.06924,POINT (-118.17266 34.06924)
2640029002,01/05/2022,Single Family,13529 W BRACKEN ST,LOS ANGELES,CA,91331,6,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,Caroline Grimm,9447   Firestone BLVD  Downey CA 90241,652-237-6102,-118.42734,34.23186,POINT (-118.42734 34.23186)
2322009050,03/21/2022,Single Family,6629 N BEN AVE,LOS ANGELES,CA,91606,2,Shellpoint Mortgage Servicing,Jim Harrington,800-365-7107,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.39444,34.19119,POINT (-118.39444 34.19119)
5107026020,01/18/2022,Multi-Family,1173 E 50TH ST,LOS ANGELES,CA,90011,9,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.25472,33.99812,POINT (-118.25472 33.99812)
6083002006,01/17/2022,Single Family,138 E LANZIT AVE,LOS ANGELES,CA,90061,15,Reverse Mortgage Solutions,Erin Hill,866-503-5559,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.27255,33.92961,POINT (-118.27255 33.92961)
6002021031,01/07/2022,Single Family,1501 W 61ST ST,LOS ANGELES,CA,90047,8,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.30265,33.98466,POINT (-118.30265 33.98466)
4240007022,05/02/2022,Single Family,202 S 4TH AVE,LOS ANGELES,CA,90291,11,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.4764,33.99902,POINT (-118.4764 33.99902)
2747013043,01/20/2022,Single Family,10021 N VARIEL AVE,LOS ANGELES,CA,91311,12,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.59307,34.25264,POINT (-118.59307 34.25264)
5042019018,01/07/2022,Single Family,1924 W ROCHESTER CIR,LOS ANGELES,CA,90018,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.31469,34.02102,POINT (-118.31469 34.02102)
4382003016,01/31/2022,Single Family,2815 N DEEP CANYON DR,LOS ANGELES,CA,90210,5,"Barclays, llc",vida lavi,310-383-9797,NULL,NULL,,NULL,-118.4318,34.12386,POINT (-118.4318 34.12386)
