APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,Property on Map
5062007012,01/25/2017,Multi-Family,5125 W 21ST ST,LOS ANGELES,CA,90016,10,PennyMac Loan Services,Manny Mata,805-330-4849,SAFEGUARD,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.35235 34.03925)
2266008035,10/27/2017,Single Family,14415 W DUNBAR PL,LOS ANGELES,CA,91423,4,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.44731000000002 34.14703)
5477025012,04/17/2017,Single Family,960 W EL PASO DR,LOS ANGELES,CA,90042,1,BROUGHAM FUND I TRUST,Registration Department,814-827-4661,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,800-327-7861,POINT (-118.21203000000001 34.11603)
5021004026,01/04/2017,Single Family,4036 S DENKER AVE,LOS ANGELES,CA,90062,8,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30440000000002 34.00964)
6051002016,01/10/2017,Single Family,707 E 104TH ST,LOS ANGELES,CA,90002,8,"PennyMac Loan Services, LLS",Jennifer Gordon,866-549-3583,Safeguard Properties - Pennymac,David Mazanek,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,POINT (-118.26272000000002 33.94201)
5563027005,01/20/2017,Single Family,8951 W APPIAN WAY,HOLLYWOOD,CA,90046,4,Bayview Loan Servicing/Bayview Representative,Frances Guerra,954-590-7161,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.38501000000001 34.10652)
4294006056,01/17/2017,Single Family,5106 S PACIFIC AVE,LOS ANGELES,CA,90292,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.45695 33.96853)
5485005016,01/09/2017,Single Family,1401 N AVENUE 56,LOS ANGELES,CA,90042,14,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.19657 34.12302)
2780007045,06/12/2017,Single Family,8426 N IRONDALE AVE,LOS ANGELES,CA,91306,3,Pacific Union Financial c/o BDF Law,VPR Requests,813-387-1100,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.58505 34.22308)
2233004009,01/01/2017,Single Family,6455 N HASKELL AVE,VAN NUYS,CA,91406,6,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.47513 34.18822)
2357026005,01/02/2017,Single Family,12518 W ADDISON ST,LOS ANGELES,CA,91607,2,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.40602 34.16116)
5535007006,11/13/2017,Single Family,5337 W LEMON GROVE AVE,LOS ANGELES,CA,90038,13,RoundPoint Mortgage Servicing Corporation,Elizabeth Harting,704-426-8874,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.31047 34.08677)
2701043034,01/26/2017,Single Family,20212 W VIA MEDICI,LOS ANGELES,CA,91326,12,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.57373 34.29393)
5006019025,01/05/2017,Single Family,5351 S 7TH AVE,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,NULL,NULL,,NULL,POINT (-118.32484 33.99354000000001)
6068012011,04/20/2017,Single Family,10905 S MONA BLVD,LOS ANGELES,CA,90059,15,Fay Servicing LLC,Grace Wesson,877-338-3791,Safeguard Properties Bron Inc,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,POINT (-118.22975000000001 33.93586)
2755009014,01/05/2017,Single Family,9560 N SHOSHONE AVE,LOS ANGELES,CA,91325,12,Nationstar Mortgage,Code Violations,888-456-0714,"XFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,POINT (-118.51759 34.24489)
6004014019,06/06/2017,Multi-Family,912 W 62ND ST,LOS ANGELES,CA,90044,9,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,Safeguard Properties - Ocwen,Code Compliance,7887   Hub PKWY  Valley View OH 44125,800-852-8306,POINT (-118.28961000000001 33.98359)
2344016008,01/30/2017,Single Family,5214 N WOODMAN AVE,LOS ANGELES,CA,91401,4,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.43103 34.16533)
5116007035,04/11/2017,Multi-Family,1415 E VERNON AVE,LOS ANGELES,CA,90011,9,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.24949 34.00405)
6051023030,12/19/2017,Single Family,742 E 107TH ST,LOS ANGELES,CA,90002,8,MidFirst Bank,Erik Kenner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453,POINT (-118.26154000000001 33.93919)
6073017025,03/21/2017,Single Family,143 E 111TH PL,LOS ANGELES,CA,90061,8,Champion Mortgage,Tina Simmons,972-894-9993,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,POINT (-118.27227000000002 33.93404)
2258026059,01/03/2017,Single Family,5229 N BALBOA BLVD,ENCINO,CA,91356,5,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.50128000000001 34.16615)
6003011023,01/04/2017,Multi-Family,5972 S NORMANDIE AVE 1-3,LOS ANGELES,CA,90044,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.30006 33.9862)
6017005015,01/19/2017,Multi-Family,2147 W 74TH ST,LOS ANGELES,CA,90047,8,Provident Funding Associates L.P.,Edith Cepeda,800-696-8199,National Field Representatives,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,POINT (-118.31715 33.97289)
2697020011,07/18/2017,Single Family,11323 N BALBOA BLVD,LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,POINT (-118.50247 34.27638)
5427003006,02/14/2017,Single Family,933 N MANZANITA ST,LOS ANGELES,CA,90029,13,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,POINT (-118.28365 34.08933)
2328017029,02/03/2017,Single Family,13458 W VOSE ST,LOS ANGELES,CA,91405,2,"Wilmington Savings Fund Society FSB, dba Christiana Trust as Trustee for Brougham Fund I Trust",Karen Cooksey,814-827-4661,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,POINT (-118.42661 34.1984)
2696015016,12/08/2017,Single Family,17031 W HORACE ST,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,POINT (-118.5035 34.27016)
2644027181,04/24/2017,Single Family,9431 N WOODMAN AVE,LOS ANGELES,CA,91402,6,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,WRI Property Management,Tannis Stoops,14726   Ramona AVE  Chino CA 91710,909-529-3707,POINT (-118.44499999999998 34.24184)
5040019030,05/01/2017,Single Family,1229 W 35TH ST,LOS ANGELES,CA,90007,8,Franklin Credit Management Corp,DK Knight,201-604-1800,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.29548000000001 34.02425)
5456010003,01/17/2017,Single Family,3140 N VERDUGO ROAD,LOS ANGELES,CA,90065,1,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.23739 34.10799)
2632020022,07/26/2017,Single Family,8607 N TELFAIR AVE,LOS ANGELES,CA,91352,6,"Trinity Financial Services, LLC",David Vo,855-734-0411,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,POINT (-118.38571 34.22577)
6075008009,01/01/2017,Single Family,820 W 111TH ST,LOS ANGELES,CA,90044,8,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.2902 33.93444)
2559021063,01/07/2017,Single Family,10134 W CORA ST,LOS ANGELES,CA,91040,7,bayview,Willie Walton,714-848-7920,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-848-7920,POINT (-118.30955 34.2533)
6065031028,03/14/2017,Single Family,1747 E 106TH ST,LOS ANGELES,CA,90002,15,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.24094999999998 33.93992)
2723007014,08/02/2017,Single Family,10509 N ANDORA AVE,LOS ANGELES,CA,91311,12,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.60895 34.26106)
2647030128,01/19/2017,Single Family,9700 N VESPER AVE,LOS ANGELES,CA,91402,6,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.45003 34.24635)
5307004030,08/11/2017,Single Family,5041 E LATHROP ST,LOS ANGELES,CA,90032,14,Jong O. Lim,Coby Halavais,949-305-8901,NULL,NULL,,NULL,POINT (-118.17097 34.09708)
2146043001,08/09/2017,Single Family,21400 W BURBANK BLVD,WOODLAND HILLS,CA,91367,3,M&T Bank,Grace Wesson,877-338-3791,Safeguard,Ryan Sabo,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,POINT (-118.59966 34.17312)
5077002041,01/06/2017,Single Family,424 S WESTMORELAND AVE,LOS ANGELES,CA,90020,13,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.28825999999998 34.06588)
2171007016,06/23/2017,Single Family,21635 W ARCOS DR,LOS ANGELES,CA,91364,3,M&T Bank,Grace Wesson,877-338-3791,M&M Mortgage Services Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,POINT (-118.60096 34.15487)
2316002030,01/11/2017,Single Family,11622 W KESWICK ST,LOS ANGELES,CA,91605,6,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.38523 34.21011)
6052017010,01/16/2017,Single Family,318 E 99TH ST,LOS ANGELES,CA,90003,8,"MidFirst Bank, as servicer for HSBC Bank USA",Adam Malak,405-426-1723,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.26886000000002 33.94639)
2644021018,03/15/2017,Single Family,14301 W PIERCE ST,LOS ANGELES,CA,91331,6,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,WRI Property Management,Tannis Stoops,14726   Ramona AVE  Chino CA 91710,909-529-3707,POINT (-118.44456999999998 34.24462)
2607018023,01/18/2017,Single Family,11545 N AMESTOY AVE,LOS ANGELES,CA,91344,12,BANC OF CALIFORNIA NATIONAL ASSOCIATION,RICH FIKE,847-550-7497,Los Angeles County Property Preservation,Eddie Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.50455000000001 34.28071)
7416002028,05/31/2017,Single Family,649 N FRIGATE AVE,LOS ANGELES,CA,90744,15,Nationstar Mortgage,Code Violations,888-456-0714,NULL,NULL,,NULL,POINT (-118.27833000000001 33.77791)
5113009007,12/27/2017,Multi-Family,364 E 42ND PL,LOS ANGELES,CA,90011,9,"Wilmington Trust, NA, c/o Select Portfolio Servicing",Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.26856000000001 34.00643)
2148017006,03/28/2017,Single Family,20566 W KITTRIDGE ST,LOS ANGELES,CA,91306,3,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.58151 34.19013)
5588019001,06/27/2017,Single Family,2500 N GLENDOWER AVE,LOS ANGELES,CA,90027,4,"U.S. Bank, N.A. C/O Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.29365 34.11441)
4416020064,04/20/2017,Vacant Residential,17801 W CASTELLAMMARE DR,LOS ANGELES,CA,90272,11,Homesite Holdings LLC,William Winokur,310-924-9530,NULL,NULL,,NULL,POINT (-118.56254 34.04195)
2651001148,01/04/2017,Single Family,15007 W NORDHOFF ST,LOS ANGELES,CA,91343,7,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.45916 34.23775)
2726011023,01/02/2017,Single Family,10014 N MELVIN AVE,LOS ANGELES,CA,91324,12,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.56072 34.252320000000005)
2429012012,01/17/2017,Single Family,3228 N BENNETT DR,LOS ANGELES,CA,90068,4,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,POINT (-118.34713000000002 34.12712)
4286017044,01/04/2017,Single Family,245 S MAIN ST,LOS ANGELES,CA,90291,11,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,POINT (-118.47871999999998 33.99681)
2747023172,02/23/2017,Single Family,9959 N JORDAN AVE,CHATSWORTH,CA,91311,12,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,"XFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,POINT (-118.60412000000001 34.25162)
2611027015,03/10/2017,Single Family,14808 W AZTEC ST,LOS ANGELES,CA,91342,7,Cenlar FSB,ATHENA SANTOS,720-945-5431,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.45411 34.28824)
5005003023,01/23/2017,Single Family,5329 S 2ND AVE,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.31942 33.99414)
2727017043,01/02/2017,Single Family,22046 W PRAIRIE ST,LOS ANGELES,CA,91311,12,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.60786000000002 34.238890000000005)
2616003006,01/06/2017,Single Family,14058 W FOX ST,LOS ANGELES,CA,91340,7,"Bayview Loan Servicing, LLC",Cindy Marin,305-631-3760,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,POINT (-118.43992 34.27594)
2822006021,01/31/2017,Single Family,11734 N DORAL AVE,LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.54981 34.2855)
2723012044,11/14/2017,Single Family,22215 W JAMES ALAN CIR,CHATSWORTH,CA,91311,12,US Bank NA as Trustee for LSF9 Master Participation Trust,Lorenza Williams,470-616-1073,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,POINT (-118.61214 34.26061)
2355019028,01/03/2017,Single Family,11825 W KLING ST,LOS ANGELES,CA,91607,2,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.39082 34.15593)
5055001023,12/19/2017,Multi-Family,1414 W 22ND ST,LOS ANGELES,CA,90007,8,Robert B. Jones,Robert Jones,323-550-8400,NULL,NULL,,NULL,POINT (-118.28957 34.03582)
5093027176,01/05/2017,Single Family,3810 W WILSHIRE BLVD 1-260,LOS ANGELES,CA,90010,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,"Edgestone Real Estate, Inc.",Sebastian stofenmacher,4344   fountain AVE G Los Angeles CA 90029,818-464-5113,POINT (-118.30943 34.06139)
2354005043,01/18/2017,Single Family,11643 W OTSEGO ST,LOS ANGELES,CA,91601,2,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.38703 34.16318)
2151008048,01/02/2017,Single Family,5843 N WINNETKA AVE,LOS ANGELES,CA,91367,3,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.57162 34.17699)
2656001013,03/15/2017,Single Family,9832 N ORION AVE,LOS ANGELES,CA,91343,7,US BANK National Association,US BANK National Association,612-973-2749,Five Brothers,Five Brothers,9832   Orion AVE  North Hills CA 91343,586-772-7600,POINT (-118.47169999999998 34.24921)
2265021013,01/05/2017,Multi-Family,4451 N STANSBURY AVE,LOS ANGELES,CA,91423,4,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.44117999999999 34.152)
2532010072,01/02/2017,Single Family,12345 W STONEGATE RD,LOS ANGELES,CA,91331,7,"Wilmington Trust, NA C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.40066 34.28041)
5054035012,01/27/2017,Multi-Family,1437 1/4 W 30TH ST,LOS ANGELES,CA,90007,8,Specialized Loan Servicing LLC,n/a n/a,800-842-7654,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.29552 34.02727)
5556008028,01/12/2017,Single Family,8280 W GRAND VIEW DR,HOLLYWOOD,CA,90046,4,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.37124000000001 34.10444)
2126002008,03/27/2017,Single Family,7125 N GEYSER AVE,LOS ANGELES,CA,91335,3,"BAYVIEW LOAN SERVICING, LLC",Michael Lopata,954-590-7676,M & M Mortgage Services,Alexa Urcuyo,2031  E Cerritos AVE  Anaheim CA 92806,800-336-4890,POINT (-118.54273 34.20003)
2505028019,01/11/2017,Single Family,14750 W TYLER ST,LOS ANGELES,CA,91342,7,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.45436 34.30907)
5020013019,01/03/2017,Multi-Family,1233 W 42ND ST,LOS ANGELES,CA,90037,9,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.29715 34.00743)
2184015008,01/20/2017,Single Family,4531 N GRIMES PL,LOS ANGELES,CA,91316,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.52580000000002 34.15191)
2601038050,01/16/2017,Single Family,11553 N YARMOUTH AVE,LOS ANGELES,CA,91344,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.52123000000002 34.28092)
5216010027,01/12/2017,Single Family,2579 N LOMBARDY BLVD,LOS ANGELES,CA,90032,14,Select Portfolio Servicing,Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-804-7437,POINT (-118.17612 34.07639)
5104026012,08/11/2017,Single Family,1224 E 57TH ST,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,POINT (-118.25366 33.99092)
2656017016,06/14/2017,Single Family,15507 W TUPPER ST,LOS ANGELES,CA,91343,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.47033000000002 34.23928)
5302015135,03/22/2017,Single Family,4280 E VIA ARBOLADA,LOS ANGELES,CA,90042,14,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.18641000000001 34.09809)
5083002015,07/03/2017,Multi-Family,1077 S RIMPAU BLVD,LOS ANGELES,CA,90019,10,"U.S. Bank, N.A. C/O Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.33477 34.05482)
2202010008,02/20/2017,Single Family,7527 N LOUISE AVE,LOS ANGELES,CA,91406,6,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.51003 34.20732)
2180017024,01/03/2017,Single Family,3642 W GLENEAGLES DR,LOS ANGELES,CA,91356,3,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.56283 34.13551)
