APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,lon,lat,Property on Map
5143012021,01/22/2020,Multi-Family,726 S COLUMBIA AVE,LOS ANGELES,CA,90017,1,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.26888,34.05192,POINT (-118.26888 34.05192)
2639010001,07/06/2020,Single Family,14345 W NORDHOFF ST,LOS ANGELES,CA,91402,6,Citadel Servicing Corporation,David Trujillo,949-900-6630,Sand Castle,Jeffrey Langley,15707   Rockfield BLVD 3rd f Irvine CA 92618,262-754-6006,-118.44501,34.23554,POINT (-118.44501 34.23554)
2528019022,06/11/2020,Single Family,11046 W MCBROOM ST,LOS ANGELES,CA,91040,7,Anchor Loans,Dannielle Gates,818-836-1485,Anchor Loans LP,Anthony Martinez,"5230   5230 Las Virgenes Rd., Ste. 105   Calabasas CA 91302",310-395-0010,-118.37148,34.25912,POINT (-118.37148000000002 34.25912)
5110032021,03/16/2020,Multi-Family,201 W 53RD ST,LOS ANGELES,CA,90037,9,RoundPoint Mortgage Servicing Corporation,Elizabeth Harting,704-426-8874,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.27623,33.99432,POINT (-118.27623 33.99432)
2565019014,01/09/2020,Single Family,6940 W BECKETT ST,LOS ANGELES,CA,91042,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.2827,34.25278,POINT (-118.2827 34.25278)
2259007017,01/13/2020,Single Family,16651 W LA MAIDA ST,LOS ANGELES,CA,91436,5,US Bank National Association,Susan Schell,800-365-7772,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-739-2900,-118.4962,34.16199,POINT (-118.4962 34.16199)
2334015081,01/23/2020,Single Family,6007 N SIMPSON AVE,LOS ANGELES,CA,91606,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.38904,34.17969,POINT (-118.38903999999998 34.17969)
5716026017,07/15/2020,Single Family,6656 E HOUGH ST,LOS ANGELES,CA,90042,14,"Witkin & Associates, LLC",Richard Witkin,818-845-4000,NULL,NULL,,NULL,-118.17282,34.11862,POINT (-118.17282000000002 34.11862000000001)
2616012054,04/17/2020,Single Family,14011 W SAN JOSE ST,LOS ANGELES,CA,91340,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.43939,34.27023,POINT (-118.43939000000002 34.27023)
2504022097,01/13/2020,Single Family,14039 W ASTORIA ST,LOS ANGELES,CA,91342,7,Freddie Mac Home Loan Corporation,Josephina Fajardo,818-361-5599,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43926,34.31144,POINT (-118.43926000000002 34.31144)
7445004229,11/06/2020,Single Family,1445 W BRETT PL,SAN PEDRO,CA,90732,15,LoanCare LLC,Eric MOORE,877-338-3791,ServiceLink Field Services - LoanCare LLC,Angela Visceglia,10385   Westmoor DR  Westminster CO 80021,303-653-6140,-118.30869,33.75651,POINT (-118.30869 33.75651)
2112014006,06/22/2020,Single Family,7426 N LOMA VERDE AVE,LOS ANGELES,CA,91303,3,Real Time Resolutions,DAVID ROSAS,888-895-0221,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.58949,34.20546,POINT (-118.58949 34.20546)
5048006046,08/04/2020,Multi-Family,2520 S GENESEE AVE,LOS ANGELES,CA,90016,10,Lien Holder,Kenneth Rose,310-391-3627,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.36954,34.03367,POINT (-118.36954 34.03367)
5131015026,08/18/2020,Multi-Family,1215 E 23RD ST,LOS ANGELES,CA,90011,9,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.25433,34.0218,POINT (-118.25433 34.0218)
2688029034,01/21/2020,Single Family,8801 N WHITAKER AVE,LOS ANGELES,CA,91343,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE 102 Rancho Cucamonga CA 91730,909-481-1100,-118.5001,34.23056,POINT (-118.5001 34.23056)
2222014099,05/21/2020,Single Family,15426 W COVELLO ST,VAN NUYS,CA,91406,6,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46934,34.20742,POINT (-118.46934 34.20742)
2380003028,12/14/2020,Single Family,3907 N FREDONIA DR,LOS ANGELES,CA,90068,4,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.36322,34.13515,POINT (-118.36322 34.13515)
5540004010,05/04/2020,Multi-Family,1216 1/2 N MARIPOSA AVE,LOS ANGELES,CA,90029,13,"Trinity Financial Services, LLC","Don Madden, III",949-313-6161,"Trinity Financial Services, LLC",Don Madden,2618   San Miguel DR 303 Newport Beach CA 92660,949-313-6161,-118.2993,34.09384,POINT (-118.2993 34.09384)
5565040021,02/27/2020,Single Family,8661 W ALLENWOOD RD,LOS ANGELES,CA,90046,4,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.38454,34.12014,POINT (-118.38454 34.12014)
5074004004,09/29/2020,Multi-Family,2882 W 14TH ST,LOS ANGELES,CA,90006,10,USA Real Estate Investment Services Inc.,Socorro Moncibais,888-872-8848,NULL,NULL,,NULL,-118.30567,34.04619,POINT (-118.30566999999999 34.04619)
4004002021,01/10/2020,Single Family,3835 W 58TH PL,LOS ANGELES,CA,90043,8,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.34114,33.98816,POINT (-118.34114 33.98816)
2163013017,04/29/2020,Single Family,5439 N SYLVIA AVE,LOS ANGELES,CA,91356,3,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.55248,34.1701,POINT (-118.55248000000002 34.1701)
6022006014,02/10/2020,Single Family,112 E 76TH PL,LOS ANGELES,CA,90003,9,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.27337,33.97036,POINT (-118.27337000000001 33.97036)
6071004003,12/23/2020,Non-Residential,10970 S AVALON BLVD,LOS ANGELES,CA,90061,8,Best Capital LLC,Robet Newman,818-389-2689,SingleSource Property Solutions,Vacant Registration,333   Technology DR 220 Canonsburg PA 15317,866-620-7577,-118.26492,33.93594,POINT (-118.26492000000002 33.93594)
5480021006,12/13/2020,Multi-Family,1344 1/2 W YOSEMITE DR,LOS ANGELES,CA,90041,14,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.19489,34.13284,POINT (-118.19489 34.13284)
6084001025,01/23/2020,Single Family,629 E 116TH PL,LOS ANGELES,CA,90059,15,The Bank of New York Mello,Doug Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.26409,33.92837,POINT (-118.26408999999998 33.92837)
2706016028,11/12/2020,Single Family,10426 N INDEPENDENCE AVE,LOS ANGELES,CA,91311,12,LoanCare LLC,Eric MOORE,877-338-3791,Barrett Daffin Frappier,Eric Moore,20955   Pathfinder RD  Diamond Bar CA 91765,877-338-3791,-118.5906,34.25978,POINT (-118.59060000000001 34.25978)
2035012012,10/28/2020,Single Family,6209 N GLIDE AVE,LOS ANGELES,CA,91367,3,HUNTER SALCIDO & TOMS LLP,John Hunter,626-568-2500,Hunter Salcido & Toms LLP,John Hunter,301  E Colorado BLVD  Pasedena CA 91101,626-568-2500,-118.63831,34.18319,POINT (-118.63831 34.18319)
2353025088,01/06/2020,Single Family,11119 W CAMARILLO ST,LOS ANGELES,CA,91602,2,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.37292,34.15779,POINT (-118.37291999999998 34.15779)
5062012009,01/22/2020,Single Family,2142 S SYCAMORE AVE,LOS ANGELES,CA,90016,10,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.35183,34.03788,POINT (-118.35183 34.03788)
2551019037,11/06/2020,Single Family,8348 W STANDARD PL,LOS ANGELES,CA,91040,7,Fay Servicing LLC,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.31494,34.27075,POINT (-118.31494 34.27075)
2384003062,03/12/2020,Single Family,12527 W TOLENAS DR,LOS ANGELES,CA,91604,2,"Wooshies, inc.",shawn ahdoot,818-987-5367,"wooshies, inc.",shawn ahdoot,3635  S fort apache road ST 200 las vegas NV 89147,818-987-5367,-118.40605,34.13938,POINT (-118.40605 34.13938)
5307021005,01/07/2020,Single Family,4415 N VAN HORNE AVE,LOS ANGELES,CA,90032,14,"Dovenmuehle Mortgage, Inc.",n/a n/a,888-397-5370,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.1696,34.09746,POINT (-118.1696 34.09746)
2421003004,01/27/2020,Single Family,4944 N DENNY AVE,LOS ANGELES,CA,91601,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.36466,34.16066,POINT (-118.36466 34.16066)
2146030010,01/22/2020,Single Family,6300 N SHOUP AVE,LOS ANGELES,CA,91367,3,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61435,34.1848,POINT (-118.61435 34.1848)
4220001046,01/06/2020,Non-Residential,11870   ANETA ST,LOS ANGELES,CA,90230,11,Trustee Corps - Irvine,Eric Moore,877-338-3791,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.4057604,33.9874424,POINT (-118.4057604 33.9874424)
5588019001,01/08/2020,Single Family,2500 N GLENDOWER AVE,LOS ANGELES,CA,90027,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29365,34.11441,POINT (-118.29365 34.11441)
2169008005,01/08/2020,Single Family,5013 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,CALIBER HOME LOANS,CHRISTINE CAYANAN,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.60612,34.15975,POINT (-118.60612 34.15975)
2608016008,01/22/2020,Single Family,12421 N HENZIE PL,LOS ANGELES,CA,91344,12,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.51171,34.29741,POINT (-118.51171 34.29741)
2536029047,05/14/2020,Single Family,12351 W OSBORNE ST,LOS ANGELES,CA,91331,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.4026,34.26231,POINT (-118.40260000000002 34.26231)
5060005020,10/20/2020,Multi-Family,2233 S BRONSON AVE,LOS ANGELES,CA,90018,10,"Toorak Capital Partners, LLC",Colin McLinden,212-461-4139,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.33152,34.03697,POINT (-118.33152 34.03697)
6003001028,01/14/2020,Multi-Family,5840 S NORMANDIE PL,LOS ANGELES,CA,90044,9,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29998,33.98846,POINT (-118.29998000000002 33.98846)
5033017031,01/23/2020,Single Family,3797 S OLMSTED AVE,LOS ANGELES,CA,90018,10,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.32821,34.01744,POINT (-118.32820999999998 34.01744)
2644030118,03/19/2020,Single Family,9336 N VAN NUYS BLVD,LOS ANGELES,CA,91402,6,Rushmore Loan Management,Rose Lara,949-341-5603,Rushmore Loan Management,Rose Lara,15480   Laguna Canyon Rd 100 Irvine Ca 92618,949-341-5603,-118.45004,34.24,POINT (-118.45003999999999 34.24)
6004009026,01/06/2020,Multi-Family,839 W 61ST ST,LOS ANGELES,CA,90044,9,PHH,Eric Moore,877-338-3791,"Safegaurd c/o Trustee Corp, PHH",Code Compliance,17100   Gillette AVE  Irvine CA 92614,800-852-8306,-118.28843,33.98473,POINT (-118.28842999999999 33.98473)
2245018018,01/07/2020,Single Family,14229 W TIARA ST,VAN NUYS,CA,91401,4,FELIPE GONZALEZ C/O RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.4431,34.17858,POINT (-118.4431 34.17858)
2662001024,01/14/2020,Single Family,11425 N BLUCHER AVE,LOS ANGELES,CA,91344,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47113,34.27791,POINT (-118.47113 34.27791)
2107017149,01/16/2020,Single Family,20216 W LORNE ST,LOS ANGELES,CA,91306,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.57358,34.21707,POINT (-118.57358 34.21707)
4385021013,01/07/2020,Single Family,3088 N DEEP CANYON DR,LOS ANGELES,CA,90210,5,"SHADGOU,ROGER IRAJ C/O RUSHMORE LOAN MANAGEMENT SERVICES",PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43197,34.13019,POINT (-118.43197000000002 34.13019)
5561024007,10/27/2020,Single Family,1410 N TANAGER WAY,HOLLYWOOD,CA,90069,4,"HANKEY CAPITAL, LLC",Eugene Leydiker,323-692-4026,NULL,NULL,,NULL,-118.38525,34.09708,POINT (-118.38525000000001 34.09708)
2506025010,01/22/2020,Single Family,12925 N WOODCOCK AVE,LOS ANGELES,CA,91342,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.45434,34.30468,POINT (-118.45434 34.30468)
5545007089,01/16/2020,Single Family,6038 W CARLTON WAY,HOLLYWOOD,CA,90028,13,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.32137,34.10028,POINT (-118.32137000000002 34.10028)
7451009018,01/03/2020,Single Family,644 W 2ND ST,SAN PEDRO,CA,90731,15,Statebridge,Bryce Fendall,720-697-6421,"New Beginning Properties, Inc.",Jose Chavez,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.29102,33.7425,POINT (-118.29102 33.7425)
4006019030,04/20/2020,Single Family,3465 W 67TH ST,LOS ANGELES,CA,90043,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.33288,33.97824,POINT (-118.33288 33.97824)
6055018040,06/09/2020,Multi-Family,9650 S LA SALLE AVE,LOS ANGELES,CA,90047,8,CATHY JOHNSON c/o RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.30557,33.94717,POINT (-118.30557 33.94717)
2222009019,01/17/2020,Single Family,15448 W LEMAC ST,VAN NUYS,CA,91406,6,Gulf Harbour Investments Corporation,Doug Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.4701,34.21107,POINT (-118.4701 34.21107)
4312003016,03/25/2020,Single Family,8749 W CATTARAUGUS AVE,LOS ANGELES,CA,90034,10,Aztec Financial,Chloe Allton,818-848-8960,Aztec Financial,Chloe Allton,2624  W MAGNOLIA  BLVD  BURBANK CA 91505,818-848-8960,-118.38351,34.03332,POINT (-118.38351 34.03332)
5209004005,01/17/2020,Multi-Family,3716 E FLORA AVE,LOS ANGELES,CA,90031,1,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.20104,34.08041,POINT (-118.20104000000002 34.08041)
2078001022,01/06/2020,Single Family,23021 W BRETTON PL,LOS ANGELES,CA,91364,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.6298,34.1501,POINT (-118.6298 34.1501)
2785011044,01/23/2020,Single Family,8517 N GEYSER AVE,LOS ANGELES,CA,91324,12,First Bank Mortgage,Jeffrey Stanley,609-883-3900,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.54274,34.22509,POINT (-118.54274 34.22509)
2108001095,01/31/2020,Single Family,20657 W CANTARA ST,LOS ANGELES,CA,91306,3,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.58367,34.21922,POINT (-118.58367000000001 34.21922)
2367014029,01/06/2020,Single Family,4122 N VANTAGE AVE,LOS ANGELES,CA,91604,2,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.39743,34.14567,POINT (-118.39743 34.14567)
5108019002,01/06/2020,Multi-Family,4907 1/2 S WADSWORTH AVE,LOS ANGELES,CA,90011,9,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.25877,33.999,POINT (-118.25877 33.99900000000001)
2621001014,02/12/2020,Single Family,9834 N VENA AVE,LOS ANGELES,CA,91331,6,Freedom Mortgage,VPR DEPT,317-537-3748,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.42903,34.24919,POINT (-118.42903 34.24919)
6065031028,01/16/2020,Single Family,1747 E 106TH ST,LOS ANGELES,CA,90002,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.24095,33.93992,POINT (-118.24094999999998 33.93992)
5454036020,03/04/2020,Multi-Family,2644 E ARVIA ST,LOS ANGELES,CA,90065,1,Franklin Credit Management Corp,DK Knight,201-604-1800,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.22976,34.09575,POINT (-118.22976 34.09575)
2227033020,01/22/2020,Single Family,7037 N ALDEA AVE,LOS ANGELES,CA,91406,6,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.50891,34.19859,POINT (-118.50891 34.19859)
2783008006,02/21/2020,Single Family,8323 N TUNNEY AVE,LOS ANGELES,CA,91324,12,CASTLE & COOKE MORTGAGE,Sarah Richardson,757-955-8014,ServiceLink Field Services - LoanCare LLC,Angela Visceglia,10385   Westmoor DR  Westminster CO 80021,303-653-6140,-118.55696,34.22113,POINT (-118.55695999999999 34.22113)
2617004047,02/27/2020,Single Family,14014 W FILMORE ST,LOS ANGELES,CA,91331,6,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.43886,34.25899,POINT (-118.43886 34.25899)
6063021009,06/24/2020,Single Family,430 E 105TH ST,LOS ANGELES,CA,90003,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26621,33.94094,POINT (-118.26621 33.94094)
5485021001,05/14/2020,Vacant Residential,1241 N LE GRAY AVE,LOS ANGELES,CA,90042,14,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,,NULL,-118.19042,34.12395,POINT (-118.19042 34.12395)
6031006018,01/07/2020,Multi-Family,117 W 74TH ST,LOS ANGELES,CA,90003,9,"Danco, Inc.",Ronald Perlstein,310-842-8235,none,Noeman Samuels,6213   Green Valley Circle CIR  Culver City CA 90230,310-383-7080,-118.27464,33.97286,POINT (-118.27463999999999 33.97286)
4117029011,02/05/2020,Single Family,7615 S EARLDOM AVE,LOS ANGELES,CA,90293,11,JP Mogan Chase,Kim Boney,904-462-6487,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.4425,33.95246,POINT (-118.4425 33.95246)
2105020015,04/17/2020,Single Family,8224 N CHAMBERLAIN LANE,LOS ANGELES,CA,91335,3,"Deutsche Bank National Trust Company, as Trustee",Douglas Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.55395,34.21939,POINT (-118.55395 34.21939)
5178012009,01/02/2020,Multi-Family,3187 1/2 E MALABAR ST,LOS ANGELES,CA,90063,14,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.19442,34.04505,POINT (-118.19442 34.04505)
6052016033,01/06/2020,Single Family,207 E CENTURY BLVD,LOS ANGELES,CA,90003,8,Loancare,nosha Trotman,714-848-7920,ServiceLink Field Services - LoanCare LLC,Angela Visceglia,10385   Westmoor DR  Westminster CO 80021,303-653-6140,-118.27146,33.94575,POINT (-118.27146000000002 33.94575)
2153018009,01/16/2020,Single Family,5647 N JUMILLA AVE,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,NULL,NULL,,NULL,-118.5641,34.17384,POINT (-118.56410000000001 34.17384)
4009009004,12/13/2020,Single Family,2216 W 74TH ST,LOS ANGELES,CA,90043,8,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.31846,33.97265,POINT (-118.31846000000002 33.97265)
